"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"EA.hy926 2018-04-17 03E_01_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;80;4;1
"EA.hy926 2018-04-17 03E_02_c2";"G";7;"^ 1";1;0,3;"euclidean";0,05;5;80;7;17
"EA.hy926 2018-04-17 03E_03_c2";"G";161;"^ 1";1;0,3;"euclidean";0,05;5;80;161;417
"EA.hy926 2018-04-17 03F_01_c2";"G";18;"^ 1";1;0,3;"euclidean";0,05;5;80;18;12
"EA.hy926 2018-04-17 03F_02_c2";"G";36;"^ 1";1;0,3;"euclidean";0,05;5;80;36;45
"EA.hy926 2018-04-17 03F_03_c2";"G";6;"^ 1";1;0,3;"euclidean";0,05;5;80;6;1
"EA.hy926 2018-04-17 04C_01_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;80;5;1
"EA.hy926 2018-04-17 04C_02_c2";"G";10;"^ 1";1;0,3;"euclidean";0,05;5;80;10;1
"EA.hy926 2018-04-17 04CD_01_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;80;2;5
"EA.hy926 2018-04-17 04D_01_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;80;2;5
"EA.hy926 2018-04-17 04D_02_c2";"G";1;"^ 1";1;0,3;"euclidean";0,05;5;80;1;1
"EA.hy926 2018-04-17 04E_01_c2";"G";9;"^ 1";1;0,3;"euclidean";0,05;5;80;9;10
"EA.hy926 2018-04-17 04E_02_c2";"G";3;"^ 1";1;0,3;"euclidean";0,05;5;80;3;2
"EA.hy926 2018-04-17 04E_03_c2";"G";1;"^ 1";1;0,3;"euclidean";0,05;5;80;1;9
"EA.hy926 2018-04-17 04F_01_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;80;2;1
"EA.hy926 2018-04-17 04F_02_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;80;4;0
"EA.hy926 2018-04-17 05C_01_c2";"G";10;"^ 1";1;0,3;"euclidean";0,05;5;80;10;3
"EA.hy926 2018-04-17 05C_02_c2";"G";16;"^ 1";1;0,3;"euclidean";0,05;5;80;16;9
"EA.hy926 2018-04-17 05C_03_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;80;5;4
"EA.hy926 2018-04-17 05D_01_c2";"G";18;"^ 1";1;0,3;"euclidean";0,05;5;80;18;14
"EA.hy926 2018-04-17 05D_02_c2";"G";26;"^ 1";1;0,3;"euclidean";0,05;5;80;26;3
"EA.hy926 2018-04-17 05D_03_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;80;2;0
"EA.hy926 2018-04-17 05E_01_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;80;5;1
"EA.hy926 2018-04-17 05E_02_c2";"G";16;"^ 1";1;0,3;"euclidean";0,05;5;80;16;0
"EA.hy926 2018-04-17 05E_03_c2";"G";0;"^ 1";1;0,3;"euclidean";0,05;5;80;0;0
"EA.hy926 2018-04-17 05F_01_c2";"G";38;"^ 1";1;0,3;"euclidean";0,05;5;80;38;6
"EA.hy926 2018-04-17 05F_03_c2";"G";16;"^ 1";1;0,3;"euclidean";0,05;5;80;16;13
"EA.hy926 2018-04-17 06C_01_c2";"G";13;"^ 1";1;0,3;"euclidean";0,05;5;80;13;1
"EA.hy926 2018-04-17 06C_02_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;80;5;4
"EA.hy926 2018-04-17 06C_03_c2";"G";42;"^ 1";1;0,3;"euclidean";0,05;5;80;42;44
"EA.hy926 2018-04-17 06D_01_c2";"G";28;"^ 1";1;0,3;"euclidean";0,05;5;80;28;2
"EA.hy926 2018-04-17 06D_02_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;80;5;2
"EA.hy926 2018-04-17 06D_03_c2";"G";9;"^ 1";1;0,3;"euclidean";0,05;5;80;9;1
"EA.hy926 2018-04-17 06E_01_c2";"G";27;"^ 1";1;0,3;"euclidean";0,05;5;80;27;2
"EA.hy926 2018-04-17 06E_02_c2";"G";23;"^ 1";1;0,3;"euclidean";0,05;5;80;23;6
"EA.hy926 2018-04-17 06E_03_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;80;4;2
"EA.hy926 2018-04-17 06F_01_c2";"G";22;"^ 1";1;0,3;"euclidean";0,05;5;80;22;7
"EA.hy926 2018-04-17 06F_02_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;80;5;3
"EA.hy926 2018-04-17 06F_03_c2";"G";16;"^ 1";1;0,3;"euclidean";0,05;5;80;16;7
"EA.hy926 2018-04-17 07C_01_c2";"G";3;"^ 1";1;0,3;"euclidean";0,05;5;80;3;2
"EA.hy926 2018-04-17 07C_02_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;80;4;0
"EA.hy926 2018-04-17 07C_03_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;80;2;0
"EA.hy926 2018-04-17 07D_01_c2";"G";18;"^ 1";1;0,3;"euclidean";0,05;5;80;18;1
"EA.hy926 2018-04-17 07D_02_c2";"G";60;"^ 1";1;0,3;"euclidean";0,05;5;80;60;16
"EA.hy926 2018-04-17 07D_03_c2";"G";49;"^ 1";1;0,3;"euclidean";0,05;5;80;49;96
"EA.hy926 2018-04-17 07E_01_c2";"G";13;"^ 1";1;0,3;"euclidean";0,05;5;80;13;0
"EA.hy926 2018-04-17 07E_02_c2";"G";13;"^ 1";1;0,3;"euclidean";0,05;5;80;13;1
"EA.hy926 2018-04-17 07E_03_c2";"G";6;"^ 1";1;0,3;"euclidean";0,05;5;80;6;0
"EA.hy926 2018-04-17 07F_01_c2";"G";10;"^ 1";1;0,3;"euclidean";0,05;5;80;10;4
"EA.hy926 2018-04-17 07F_02_c2";"G";3;"^ 1";1;0,3;"euclidean";0,05;5;80;3;0
"EA.hy926 2018-04-17 07F_03_c2";"G";6;"^ 1";1;0,3;"euclidean";0,05;5;80;6;2
