"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles";"file";"date";"exp"
"G6_03_c2";"G";94;"^ 0.5";1;0.3;"euclidean";0.05;5;20;94;81;"report_3A7.csv";"2018-09-20";1
"B3_01_c2";"G";636;"^ 0.5";1;0.3;"euclidean";0.05;5;20;636;186;"report_4C9.csv";"2018-09-20";1
"B3_02_c2";"G";644;"^ 0.5";1;0.3;"euclidean";0.05;5;20;644;142;"report_4C9.csv";"2018-09-20";1
"B3_03_c2";"G";283;"^ 0.5";1;0.3;"euclidean";0.05;5;20;283;61;"report_4C9.csv";"2018-09-20";1
"C3_01_c2";"G";686;"^ 0.5";1;0.3;"euclidean";0.05;5;20;686;182;"report_4C9.csv";"2018-09-20";1
"C3_02_c2";"G";671;"^ 0.5";1;0.3;"euclidean";0.05;5;20;671;191;"report_4C9.csv";"2018-09-20";1
"C3_03_c2";"G";124;"^ 0.5";1;0.3;"euclidean";0.05;5;20;124;29;"report_4C9.csv";"2018-09-20";1
"D3_01_c2";"G";541;"^ 0.5";1;0.3;"euclidean";0.05;5;20;541;150;"report_4C9.csv";"2018-09-20";1
"D3_02_c2";"G";460;"^ 0.5";1;0.3;"euclidean";0.05;5;20;460;151;"report_4C9.csv";"2018-09-20";1
"D3_03_c2";"G";263;"^ 0.5";1;0.3;"euclidean";0.05;5;20;263;44;"report_4C9.csv";"2018-09-20";1
"E3_01_c2";"G";547;"^ 0.5";1;0.3;"euclidean";0.05;5;20;547;148;"report_4C9.csv";"2018-09-20";1
"E3_02_c2";"G";397;"^ 0.5";1;0.3;"euclidean";0.05;5;20;397;91;"report_4C9.csv";"2018-09-20";1
"E3_03_c2";"G";191;"^ 0.5";1;0.3;"euclidean";0.05;5;20;191;48;"report_4C9.csv";"2018-09-20";1
"F3_01_c2";"G";737;"^ 0.5";1;0.3;"euclidean";0.05;5;20;737;260;"report_4C9.csv";"2018-09-20";1
"F3_02_c2";"G";573;"^ 0.5";1;0.3;"euclidean";0.05;5;20;573;193;"report_4C9.csv";"2018-09-20";1
"F3_03_c2";"G";306;"^ 0.5";1;0.3;"euclidean";0.05;5;20;306;72;"report_4C9.csv";"2018-09-20";1
"G3_01_c2";"G";549;"^ 0.5";1;0.3;"euclidean";0.05;5;20;549;129;"report_4C9.csv";"2018-09-20";1
"G3_02_c2";"G";441;"^ 0.5";1;0.3;"euclidean";0.05;5;20;441;156;"report_4C9.csv";"2018-09-20";1
"G3_03_c2";"G";115;"^ 0.5";1;0.3;"euclidean";0.05;5;20;115;26;"report_4C9.csv";"2018-09-20";1
"B4_01_c2";"G";493;"^ 0.5";1;0.3;"euclidean";0.05;5;20;493;165;"report_4E4.csv";"2018-09-20";1
"B4_02_c2";"G";449;"^ 0.5";1;0.3;"euclidean";0.05;5;20;449;153;"report_4E4.csv";"2018-09-20";1
"B4_03_c2";"G";193;"^ 0.5";1;0.3;"euclidean";0.05;5;20;193;44;"report_4E4.csv";"2018-09-20";1
"C4_01_c2";"G";620;"^ 0.5";1;0.3;"euclidean";0.05;5;20;620;157;"report_4E4.csv";"2018-09-20";1
"C4_02_c2";"G";623;"^ 0.5";1;0.3;"euclidean";0.05;5;20;623;129;"report_4E4.csv";"2018-09-20";1
"C4_03_c2";"G";248;"^ 0.5";1;0.3;"euclidean";0.05;5;20;248;35;"report_4E4.csv";"2018-09-20";1
"D4_01_c2";"G";607;"^ 0.5";1;0.3;"euclidean";0.05;5;20;607;153;"report_4E4.csv";"2018-09-20";1
"D4_02_c2";"G";553;"^ 0.5";1;0.3;"euclidean";0.05;5;20;553;152;"report_4E4.csv";"2018-09-20";1
"D4_03_c2";"G";228;"^ 0.5";1;0.3;"euclidean";0.05;5;20;228;56;"report_4E4.csv";"2018-09-20";1
"E4_01_c2";"G";514;"^ 0.5";1;0.3;"euclidean";0.05;5;20;514;157;"report_4E4.csv";"2018-09-20";1
"E4_02_c2";"G";337;"^ 0.5";1;0.3;"euclidean";0.05;5;20;337;77;"report_4E4.csv";"2018-09-20";1
"E4_03_c2";"G";187;"^ 0.5";1;0.3;"euclidean";0.05;5;20;187;37;"report_4E4.csv";"2018-09-20";1
"F4_01_c2";"G";583;"^ 0.5";1;0.3;"euclidean";0.05;5;20;583;184;"report_4E4.csv";"2018-09-20";1
"F4_02_c2";"G";478;"^ 0.5";1;0.3;"euclidean";0.05;5;20;478;137;"report_4E4.csv";"2018-09-20";1
"F4_03_c2";"G";156;"^ 0.5";1;0.3;"euclidean";0.05;5;20;156;45;"report_4E4.csv";"2018-09-20";1
"G4_01_c2";"G";542;"^ 0.5";1;0.3;"euclidean";0.05;5;20;542;163;"report_4E4.csv";"2018-09-20";1
"G4_02_c2";"G";443;"^ 0.5";1;0.3;"euclidean";0.05;5;20;443;175;"report_4E4.csv";"2018-09-20";1
"G4_03_c2";"G";204;"^ 0.5";1;0.3;"euclidean";0.05;5;20;204;70;"report_4E4.csv";"2018-09-20";1
"B5_01_c2";"G";696;"^ 0.5";1;0.3;"euclidean";0.05;5;20;696;245;"report_5H7.csv";"2018-09-20";1
"B5_02_c2";"G";579;"^ 0.5";1;0.3;"euclidean";0.05;5;20;579;154;"report_5H7.csv";"2018-09-20";1
"B5_03_c2";"G";178;"^ 0.5";1;0.3;"euclidean";0.05;5;20;178;55;"report_5H7.csv";"2018-09-20";1
"C5_01_c2";"G";549;"^ 0.5";1;0.3;"euclidean";0.05;5;20;549;198;"report_5H7.csv";"2018-09-20";1
"C5_02_c2";"G";509;"^ 0.5";1;0.3;"euclidean";0.05;5;20;509;154;"report_5H7.csv";"2018-09-20";1
"C5_03_c2";"G";191;"^ 0.5";1;0.3;"euclidean";0.05;5;20;191;48;"report_5H7.csv";"2018-09-20";1
"D5_01_c2";"G";620;"^ 0.5";1;0.3;"euclidean";0.05;5;20;620;195;"report_5H7.csv";"2018-09-20";1
"D5_02_c2";"G";422;"^ 0.5";1;0.3;"euclidean";0.05;5;20;422;118;"report_5H7.csv";"2018-09-20";1
"D5_03_c2";"G";143;"^ 0.5";1;0.3;"euclidean";0.05;5;20;143;79;"report_5H7.csv";"2018-09-20";1
"E5_01_c2";"G";437;"^ 0.5";1;0.3;"euclidean";0.05;5;20;437;175;"report_5H7.csv";"2018-09-20";1
"E5_02_c2";"G";434;"^ 0.5";1;0.3;"euclidean";0.05;5;20;434;121;"report_5H7.csv";"2018-09-20";1
"E5_03_c2";"G";158;"^ 0.5";1;0.3;"euclidean";0.05;5;20;158;62;"report_5H7.csv";"2018-09-20";1
"F5_01_c2";"G";403;"^ 0.5";1;0.3;"euclidean";0.05;5;20;403;119;"report_5H7.csv";"2018-09-20";1
"F5_02_c2";"G";409;"^ 0.5";1;0.3;"euclidean";0.05;5;20;409;151;"report_5H7.csv";"2018-09-20";1
"F5_03_c2";"G";113;"^ 0.5";1;0.3;"euclidean";0.05;5;20;113;97;"report_5H7.csv";"2018-09-20";1
"G5_01_c2";"G";598;"^ 0.5";1;0.3;"euclidean";0.05;5;20;598;200;"report_5H7.csv";"2018-09-20";1
"G5_02_c2";"G";702;"^ 0.5";1;0.3;"euclidean";0.05;5;20;702;206;"report_5H7.csv";"2018-09-20";1
"G5_03_c2";"G";186;"^ 0.5";1;0.3;"euclidean";0.05;5;20;186;95;"report_5H7.csv";"2018-09-20";1
"B7_01_c2";"G";870;"^ 0.5";1;0.3;"euclidean";0.05;5;20;870;268;"report_control.csv";"2018-09-20";1
"B7_02_c2";"G";504;"^ 0.5";1;0.3;"euclidean";0.05;5;20;504;141;"report_control.csv";"2018-09-20";1
"B7_03_c2";"G";245;"^ 0.5";1;0.3;"euclidean";0.05;5;20;245;82;"report_control.csv";"2018-09-20";1
"C7_01_c2";"G";477;"^ 0.5";1;0.3;"euclidean";0.05;5;20;477;127;"report_control.csv";"2018-09-20";1
"C7_02_c2";"G";244;"^ 0.5";1;0.3;"euclidean";0.05;5;20;244;87;"report_control.csv";"2018-09-20";1
"C7_03_c2";"G";145;"^ 0.5";1;0.3;"euclidean";0.05;5;20;145;57;"report_control.csv";"2018-09-20";1
"D7_01_c2";"G";601;"^ 0.5";1;0.3;"euclidean";0.05;5;20;601;192;"report_control.csv";"2018-09-20";1
"D7_02_c2";"G";151;"^ 0.5";1;0.3;"euclidean";0.05;5;20;151;49;"report_control.csv";"2018-09-20";1
"D7_03_c2";"G";153;"^ 0.5";1;0.3;"euclidean";0.05;5;20;153;46;"report_control.csv";"2018-09-20";1
"E7_01_c2";"G";563;"^ 0.5";1;0.3;"euclidean";0.05;5;20;563;170;"report_control.csv";"2018-09-20";1
"E7_02_c2";"G";319;"^ 0.5";1;0.3;"euclidean";0.05;5;20;319;98;"report_control.csv";"2018-09-20";1
"E7_03_c2";"G";208;"^ 0.5";1;0.3;"euclidean";0.05;5;20;208;60;"report_control.csv";"2018-09-20";1
"F7_01_c2";"G";296;"^ 0.5";1;0.3;"euclidean";0.05;5;20;296;174;"report_control.csv";"2018-09-20";1
"F7_02_c2";"G";221;"^ 0.5";1;0.3;"euclidean";0.05;5;20;221;99;"report_control.csv";"2018-09-20";1
"F7_03_c2";"G";110;"^ 0.5";1;0.3;"euclidean";0.05;5;20;110;51;"report_control.csv";"2018-09-20";1
"G7_01_c2";"G";110;"^ 0.5";1;0.3;"euclidean";0.05;5;20;110;173;"report_control.csv";"2018-09-20";1
"G7_02_c2";"G";125;"^ 0.5";1;0.3;"euclidean";0.05;5;20;125;172;"report_control.csv";"2018-09-20";1
"G7_03_c2";"G";91;"^ 0.5";1;0.3;"euclidean";0.05;5;20;91;102;"report_control.csv";"2018-09-20";1
